pet_id,data,idade_anos,peso_kg,atividade_diaria_pct,sono_diario_pct,consumo_agua_ml,status
1030,2026-09-09,7.1,6.44,50.9,61.2,672.0,0
1051,2026-08-30,10.3,6.21,91.9,70.4,485.0,0
1081,2026-08-25,10.3,6.02,83.4,70.5,844.0,0
1005,2026-09-02,5.9,6.87,100.0,81.3,605.0,1
1029,2026-09-11,14.2,8.19,86.7,62.5,627.0,0
1004,2026-09-04,2.9,6.56,57.1,35.1,829.0,0
1010,2026-09-06,7.8,6.74,51.9,72.9,531.0,0
1056,2026-09-07,10.5,6.6,60.1,80.2,783.0,1
1017,2026-09-13,10.6,7.82,56.7,96.9,769.0,2
1074,2026-09-13,9.9,7.83,72.2,81.8,571.0,1
1017,2026-09-12,4.5,7.84,39.2,52.6,321.0,1
1084,2026-08-27,2.8,6.17,82.9,62.8,603.0,0
1088,2026-09-01,9.7,5.96,71.8,55.9,827.0,0
1069,2026-09-03,9.2,6.37,80.6,53.9,764.0,0
1034,2026-08-30,3.1,6.24,47.1,58.3,942.0,0
1006,2026-09-10,10.7,6.89,74.9,79.3,502.0,0
1053,2026-09-09,7.1,8.39,96.0,36.2,756.0,0
1066,2026-09-06,10.2,8.32,52.8,45.0,399.0,1
1077,2026-09-12,12.6,8.21,52.2,78.3,640.0,0
1043,2026-08-24,3.0,6.45,84.2,81.8,821.0,1
1075,2026-09-13,0.8,8.04,50.6,50.1,781.0,0
1023,2026-09-08,11.8,6.06,65.3,84.8,621.0,1
1055,2026-08-28,9.3,5.92,99.5,74.6,546.0,0
1080,2026-08-23,10.6,7.61,52.5,56.0,401.0,0
1095,2026-09-01,12.7,5.57,100.0,23.5,555.0,0
1075,2026-09-13,12.1,6.75,63.3,35.0,338.0,1
1016,2026-09-12,14.4,6.68,47.6,50.1,531.0,0
1008,2026-09-06,8.3,6.81,82.1,71.4,239.0,2
1004,2026-09-06,7.6,8.41,72.2,71.4,336.0,1
1004,2026-09-08,6.3,6.4,70.3,53.0,771.0,0
1056,2026-09-09,2.7,7.63,54.6,56.5,748.0,0
1025,2026-09-06,8.8,6.11,72.0,59.5,542.0,0
1067,2026-08-27,4.5,6.79,28.6,56.7,613.0,1
1096,2026-09-13,13.9,7.66,74.4,62.5,640.0,0
1067,2026-08-29,9.0,7.42,95.9,59.5,692.0,0
1027,2026-08-30,9.1,8.78,34.7,34.9,671.0,1
1093,2026-09-08,5.6,6.16,61.9,56.9,333.0,1
1032,2026-09-09,1.3,8.18,52.5,59.7,111.0,2
1050,2026-08-30,1.0,7.47,39.8,74.8,397.0,1
1061,2026-08-27,6.6,8.81,28.9,47.5,569.0,1
1051,2026-08-31,1.7,5.78,46.4,63.1,792.0,0
1019,2026-09-11,9.3,7.57,65.2,68.4,647.0,0
1021,2026-09-08,13.3,6.99,93.0,57.8,707.0,0
1005,2026-09-04,13.3,6.42,39.5,33.7,421.0,1
1082,2026-08-22,10.1,7.37,75.9,75.2,586.0,0
1092,2026-09-13,3.6,6.14,74.4,71.2,613.0,0
1042,2026-09-07,13.0,6.66,100.0,63.4,449.0,0
1061,2026-08-29,13.3,8.8,81.4,60.6,386.0,1
1022,2026-09-08,3.4,6.83,82.6,33.3,555.0,0
1021,2026-09-10,11.2,7.64,84.0,71.6,732.0,0
1070,2026-08-26,4.7,7.12,51.5,82.3,419.0,1
1001,2026-09-06,12.1,5.87,58.5,43.3,558.0,0
1005,2026-09-05,15.0,5.96,92.3,80.2,871.0,1
1012,2026-09-07,0.9,6.54,29.0,77.0,496.0,1
1090,2026-09-11,13.5,6.52,56.4,42.9,601.0,0
1046,2026-09-02,9.5,6.4,43.4,54.1,579.0,1
1034,2026-08-31,14.6,6.92,74.7,39.1,562.0,0
1049,2026-08-29,7.2,6.34,61.6,59.0,934.0,0
1078,2026-09-01,12.8,6.4,82.5,66.7,661.0,0
1090,2026-09-12,1.4,7.41,67.8,40.2,286.0,1
1045,2026-09-02,5.4,6.15,39.1,65.8,906.0,1
1027,2026-08-31,1.5,9.22,40.0,69.6,655.0,1
1073,2026-09-04,14.6,7.18,69.9,69.8,525.0,0
1026,2026-09-08,12.3,6.99,54.6,66.8,870.0,0
1047,2026-09-09,12.9,5.94,59.3,41.6,444.0,0
1086,2026-09-12,14.1,8.35,88.8,58.2,943.0,0
1056,2026-09-11,1.7,7.52,85.2,65.3,619.0,0
1094,2026-09-10,6.1,7.34,100.0,81.9,801.0,1
1063,2026-09-13,1.5,6.06,63.7,60.0,1214.0,0
1048,2026-08-29,3.6,6.77,57.2,66.4,636.0,0
1061,2026-08-31,3.8,7.74,78.4,46.0,581.0,0
1081,2026-08-26,7.3,7.24,58.8,42.7,387.0,1
1026,2026-09-10,4.4,7.52,59.4,40.8,576.0,0
1036,2026-09-10,2.0,7.16,66.0,53.7,393.0,1
1001,2026-09-07,2.9,6.91,100.0,90.9,563.0,2
1008,2026-09-08,2.6,5.72,84.1,54.0,1179.0,0
1099,2026-09-11,14.6,7.54,86.2,65.5,624.0,0
1052,2026-09-11,11.5,5.83,100.0,68.4,489.0,0
1079,2026-09-03,14.5,6.98,88.1,43.6,558.0,0
1047,2026-09-10,6.9,6.21,47.4,53.5,518.0,0
1056,2026-09-12,4.5,6.6,87.7,69.4,810.0,0
1086,2026-09-09,12.1,5.74,90.3,66.4,582.0,0
1014,2026-09-05,5.2,7.13,83.0,30.1,922.0,0
1090,2026-09-12,4.8,7.86,66.1,68.9,537.0,0
1028,2026-09-10,3.9,6.26,80.9,51.7,550.0,0
1087,2026-09-13,2.4,5.98,69.6,52.1,421.0,0
1078,2026-09-02,4.2,6.17,50.4,66.1,523.0,0
1088,2026-09-03,5.7,7.82,55.4,82.8,253.0,1
1002,2026-09-07,10.3,6.97,84.1,57.0,174.0,2
1026,2026-09-12,1.4,6.79,51.9,77.7,725.0,0
1014,2026-09-06,3.6,5.72,53.8,38.4,251.0,1
1059,2026-09-08,12.2,6.79,85.1,62.0,681.0,0
1056,2026-09-10,2.6,8.24,72.7,51.9,500.0,0
1007,2026-09-13,5.5,8.84,81.5,64.2,788.0,0
1003,2026-09-04,13.0,6.89,45.4,55.6,255.0,1
1023,2026-09-09,2.7,5.57,81.0,39.9,720.0,0
1018,2026-08-31,1.7,6.05,56.8,46.7,666.0,0
1038,2026-09-06,7.5,5.61,49.7,35.4,673.0,0
1099,2026-09-12,4.9,6.58,59.9,40.4,825.0,0
1015,2026-09-12,8.7,6.08,97.2,67.2,614.0,0
1064,2026-09-09,12.2,6.68,62.7,56.2,110.0,2
1089,2026-09-10,2.5,6.59,100.0,63.5,690.0,0
1028,2026-09-11,8.9,8.61,28.8,87.2,664.0,1
1074,2026-09-12,7.8,7.28,39.1,55.6,551.0,1
1039,2026-09-10,2.6,8.21,96.5,69.5,432.0,0
1057,2026-09-09,9.5,7.54,100.0,60.4,528.0,0
1017,2026-09-10,4.5,5.73,52.7,100.0,892.0,2
1086,2026-09-11,7.6,7.7,71.4,14.7,416.0,0
1090,2026-09-13,1.7,6.39,84.2,49.2,252.0,1
1044,2026-09-13,7.2,7.87,65.4,69.8,306.0,1
1025,2026-09-07,4.9,6.78,73.0,48.7,593.0,0
1017,2026-09-11,12.4,8.79,70.2,68.5,934.0,0
1013,2026-09-11,1.3,6.02,40.4,59.1,1041.0,1
1084,2026-08-29,6.6,6.56,63.1,73.0,730.0,0
1025,2026-09-08,7.1,8.25,70.2,43.0,404.0,0
1068,2026-09-07,11.0,5.8,72.1,62.6,425.0,0
1010,2026-09-07,8.8,8.24,35.4,67.0,775.0,1
1067,2026-08-31,10.2,6.94,85.1,62.0,866.0,0
1018,2026-09-01,11.8,8.56,72.6,62.2,472.0,0
1086,2026-09-13,13.0,7.43,48.9,78.0,885.0,0
1034,2026-09-02,5.1,8.11,100.0,34.8,554.0,0
1008,2026-09-10,8.3,5.78,63.1,61.9,743.0,0
1040,2026-08-21,12.7,7.31,64.4,41.9,829.0,0
1083,2026-09-09,14.8,7.8,82.8,71.4,304.0,1
1042,2026-09-09,13.4,6.71,100.0,47.4,690.0,0
1041,2026-09-08,5.9,5.75,83.6,22.9,886.0,0
1006,2026-09-12,3.3,7.56,86.5,71.7,488.0,0
1052,2026-09-13,7.6,8.84,50.0,56.0,389.0,1
1026,2026-09-13,11.3,9.01,71.7,65.3,699.0,0
1064,2026-09-11,7.6,7.07,59.4,81.4,627.0,1
1098,2026-09-04,7.5,,84.1,65.6,535.0,0
1059,2026-09-09,12.7,6.51,85.9,62.5,600.0,0
1056,2026-09-12,5.7,7.06,100.0,59.3,266.0,1
1059,2026-09-10,13.0,6.99,26.8,42.8,681.0,1
1070,2026-08-28,6.4,6.94,57.4,56.8,919.0,0
1033,2026-09-11,5.3,5.81,96.0,89.6,457.0,1
1053,2026-09-11,7.1,6.71,42.0,54.4,434.0,1
1022,2026-09-10,11.6,7.19,86.1,57.7,635.0,0
1021,2026-09-12,2.3,8.29,92.7,78.9,1169.0,0
1070,2026-08-29,3.3,6.79,69.4,36.9,820.0,0
1070,2026-08-30,14.3,6.2,41.6,69.3,581.0,1
1004,2026-09-09,3.0,7.52,67.6,36.2,608.0,0
1094,2026-09-12,8.7,5.87,99.2,66.0,840.0,0
1075,2026-09-12,8.9,9.18,100.0,59.7,418.0,0
1062,2026-09-10,7.6,6.24,74.2,69.2,722.0,0
1062,2026-09-11,9.8,7.53,50.5,44.8,377.0,1
1094,2026-09-09,3.8,6.31,100.0,52.0,785.0,0
1095,2026-09-03,8.5,6.78,86.4,70.0,541.0,0
1024,2026-09-06,5.9,8.23,51.8,52.4,640.0,0
1055,2026-08-30,10.1,7.28,76.9,71.3,528.0,0
1009,2026-09-08,2.5,6.48,75.9,63.1,740.0,0
1003,2026-09-06,8.8,6.19,57.3,53.3,565.0,0
1031,2026-08-28,3.2,5.98,77.0,55.3,1032.0,0
1040,2026-08-22,4.5,8.06,92.1,60.1,884.0,0
1036,2026-09-12,3.7,5.61,64.1,56.7,339.0,1
1024,2026-09-08,3.2,7.53,94.2,71.0,638.0,0
1095,2026-09-04,12.5,7.49,34.9,54.4,747.0,1
1006,2026-09-11,4.6,8.37,100.0,51.4,508.0,0
1066,2026-09-07,13.9,6.68,71.1,73.7,842.0,0
1084,2026-08-31,14.6,6.56,91.5,53.7,819.0,0
1092,2026-09-09,8.8,5.71,74.4,51.9,583.0,0
1075,2026-09-13,2.6,7.01,53.5,22.7,796.0,0
1004,2026-09-11,5.9,8.65,69.3,44.4,118.0,2
1079,2026-09-05,12.1,6.2,31.8,47.4,872.0,1
1006,2026-09-12,5.8,6.51,83.8,51.9,777.0,0
1094,2026-09-10,1.8,7.89,73.9,49.2,382.0,1
1051,2026-09-01,8.6,7.76,66.2,74.7,650.0,0
1062,2026-09-13,12.8,6.46,85.1,48.4,195.0,2
1057,2026-09-10,12.0,7.78,70.8,49.5,447.0,0
1066,2026-09-09,3.0,6.09,82.1,62.3,819.0,0
1079,2026-09-06,10.3,6.06,89.2,43.5,597.0,0
1075,2026-09-11,3.7,8.32,59.0,83.5,586.0,1
1008,2026-09-11,3.7,7.32,53.3,72.0,609.0,0
1026,2026-09-10,13.2,8.08,35.5,42.5,586.0,1
1051,2026-09-02,4.1,5.72,72.5,75.2,797.0,0
1045,2026-09-04,4.3,8.28,79.0,78.3,476.0,0
1044,2026-09-09,0.5,7.27,43.5,42.9,684.0,1
1005,2026-09-06,13.1,6.5,98.4,42.5,371.0,1
1070,2026-08-31,12.0,7.67,53.6,50.8,748.0,0
1026,2026-09-12,9.6,5.97,27.9,38.8,536.0,1
1068,2026-09-08,11.4,7.73,99.9,48.3,592.0,0
1019,2026-09-12,2.7,7.39,30.5,54.0,528.0,1
1084,2026-09-02,7.1,5.99,89.3,67.6,553.0,0
1097,2026-09-05,5.6,6.44,84.4,61.2,399.0,1
1020,2026-08-26,1.9,6.22,76.4,57.8,666.0,0
1012,2026-09-08,7.5,5.53,59.5,52.8,711.0,0
1047,2026-09-12,13.9,7.03,80.1,40.4,334.0,1
1001,2026-09-08,1.1,8.22,91.0,68.9,481.0,0
1090,2026-09-13,4.7,5.46,50.3,68.5,606.0,0
1014,2026-09-08,3.5,5.51,89.5,50.7,480.0,0
1064,2026-09-12,4.0,7.15,88.6,43.5,555.0,0
1038,2026-09-07,13.7,7.63,75.9,83.3,923.0,1
1037,2026-09-12,7.3,6.46,59.2,63.7,396.0,1
1011,2026-08-30,7.3,6.35,88.7,66.0,138.0,2
1077,2026-09-13,11.5,6.82,80.2,66.6,480.0,0
1003,2026-09-08,2.7,6.52,49.7,42.0,534.0,0
1033,2026-09-12,7.6,5.66,62.7,82.5,502.0,1
1006,2026-09-13,6.7,7.2,86.4,53.9,654.0,0
1050,2026-08-31,9.2,7.11,72.3,72.3,394.0,1
1010,2026-09-09,15.0,7.37,91.7,81.9,365.0,1
1005,2026-09-08,11.7,7.0,63.2,61.2,465.0,0
1023,2026-09-10,6.3,6.98,50.0,42.3,469.0,0
1010,2026-09-11,12.5,5.86,100.0,22.6,1024.0,0
1044,2026-09-11,3.0,6.89,36.4,59.4,910.0,1
1002,2026-09-09,0.9,6.08,60.0,63.8,266.0,1
1013,2026-09-13,3.5,6.09,75.6,51.3,214.0,2
1040,2026-08-23,5.4,7.85,89.7,62.0,583.0,0
1002,2026-09-10,7.9,8.36,82.9,66.5,982.0,0
1084,2026-09-04,9.4,8.3,100.0,74.9,733.0,0
1065,2026-09-11,13.7,7.59,67.6,56.6,593.0,0
1063,2026-09-12,7.9,5.79,52.5,59.3,509.0,0
1073,2026-09-05,7.8,5.94,65.6,57.3,815.0,0
1017,2026-09-13,1.2,8.4,63.6,60.5,636.0,0
1009,2026-09-09,1.0,7.24,68.6,52.3,946.0,0
1075,2026-09-12,8.5,7.15,50.4,52.2,262.0,1
1015,2026-09-10,6.9,7.44,85.7,53.2,685.0,0
1024,2026-09-10,12.7,7.82,77.4,62.3,487.0,0
1038,2026-09-09,2.8,8.32,44.7,47.3,683.0,1
1035,2026-08-31,0.9,5.9,89.4,53.2,650.0,0
1094,2026-09-12,7.0,7.46,53.8,87.1,702.0,1
1095,2026-09-06,3.9,8.52,46.3,73.4,796.0,0
1049,2026-08-31,1.2,6.45,71.7,45.6,878.0,0
1069,2026-09-04,11.0,7.98,34.8,73.0,990.0,1
1062,2026-09-13,2.1,6.5,81.8,69.4,603.0,0
1060,2026-09-09,9.3,,13.2,58.4,492.0,2
1050,2026-09-01,4.6,5.7,49.4,49.4,355.0,1
1078,2026-09-04,3.0,7.58,100.0,47.7,687.0,0
1075,2026-09-13,6.0,6.35,56.3,63.4,767.0,0
1009,2026-09-11,12.1,6.94,59.8,47.3,330.0,1
1034,2026-09-03,6.2,5.79,95.5,76.5,829.0,0
1076,2026-09-05,11.4,6.59,54.1,80.7,580.0,1
1099,2026-09-13,2.3,7.03,85.3,59.4,349.0,1
1035,2026-09-02,11.7,8.43,93.5,77.1,430.0,0
1001,2026-09-10,3.9,6.17,79.6,53.8,411.0,0
1040,2026-08-24,10.3,5.74,41.1,49.3,415.0,1
1064,2026-09-13,8.7,8.21,57.9,76.5,714.0,0
1022,2026-09-12,14.0,7.32,100.0,83.7,773.0,1
1060,2026-09-11,6.1,7.83,60.2,89.4,940.0,1
1064,2026-09-09,1.5,5.88,100.0,65.0,460.0,0
1093,2026-09-10,0.8,7.93,100.0,72.9,669.0,0
1072,2026-09-05,12.5,5.92,80.4,64.7,471.0,0
1011,2026-09-01,8.1,6.26,75.9,81.1,604.0,1
1014,2026-09-10,11.7,7.16,60.7,66.5,304.0,1
1060,2026-09-13,3.9,7.41,68.2,72.1,375.0,1
1030,2026-09-10,5.5,8.47,56.2,43.0,761.0,0
1035,2026-09-04,0.9,6.62,68.7,56.5,303.0,1
1085,2026-08-30,14.4,6.77,42.8,72.2,723.0,1
1037,2026-09-09,10.2,6.94,41.7,70.9,465.0,1
1005,2026-09-10,14.0,8.08,96.0,73.5,215.0,2
1083,2026-09-11,4.3,6.22,37.8,61.8,100.0,2
1078,2026-09-05,9.4,6.85,87.7,50.2,893.0,0
1026,2026-09-13,10.3,,32.1,59.1,219.0,2
1062,2026-09-10,5.1,7.39,82.6,60.7,587.0,0
1004,2026-09-13,12.8,6.19,65.8,63.6,671.0,0
1089,2026-09-11,14.2,7.33,96.4,45.5,337.0,1
1042,2026-09-10,13.3,5.96,63.4,56.0,489.0,0
1089,2026-09-13,11.2,8.25,29.8,58.7,696.0,1
1018,2026-09-02,4.5,6.01,66.2,26.4,659.0,0
1040,2026-08-25,4.6,7.52,73.2,72.5,508.0,0
1072,2026-09-06,14.5,8.84,67.4,62.5,647.0,0
1039,2026-09-12,0.6,5.76,81.5,64.0,580.0,0
1014,2026-09-11,10.9,8.09,58.7,52.3,406.0,0
1032,2026-09-11,10.7,6.58,44.7,68.8,840.0,1
1051,2026-09-03,9.5,8.19,50.0,47.5,641.0,0
1038,2026-09-11,14.9,6.86,59.7,49.9,232.0,2
1097,2026-09-06,5.0,6.84,59.5,69.4,704.0,0
1023,2026-09-12,5.4,5.93,100.0,65.4,477.0,0
1063,2026-09-10,1.6,6.82,95.1,40.8,542.0,0
1015,2026-09-12,6.9,5.8,83.7,83.7,602.0,1
1097,2026-09-08,4.3,6.28,78.9,48.6,441.0,0
1025,2026-09-10,5.5,5.9,76.0,58.0,961.0,0
1017,2026-09-12,12.6,7.26,76.1,86.2,301.0,1
1097,2026-09-10,14.1,7.0,73.3,29.1,611.0,0
1066,2026-09-11,3.2,6.13,70.8,34.4,676.0,0
1078,2026-09-06,5.9,6.18,28.2,66.6,608.0,1
1053,2026-09-12,14.0,6.89,62.6,22.8,562.0,0
1051,2026-09-05,1.4,5.86,65.2,29.3,525.0,0
1039,2026-09-11,1.8,5.82,55.0,77.6,439.0,0
1051,2026-09-06,2.9,6.33,58.9,53.9,436.0,0
1070,2026-09-01,9.1,8.31,76.0,92.9,832.0,2
1006,2026-09-11,2.7,7.99,85.4,44.5,512.0,0
1067,2026-09-02,14.5,6.24,76.0,55.2,1026.0,0
1007,2026-09-09,7.0,6.71,84.8,68.1,734.0,0
1051,2026-09-08,7.8,7.52,85.2,67.1,100.0,2
1072,2026-09-08,4.1,6.89,64.0,56.2,777.0,0
1042,2026-09-12,7.3,7.74,80.5,50.3,589.0,0
1064,2026-09-11,10.1,7.98,35.1,63.5,322.0,1
1015,2026-09-13,11.4,6.1,62.3,80.7,861.0,1
1029,2026-09-12,11.4,5.76,60.0,71.4,513.0,0
1033,2026-09-11,8.9,6.4,100.0,50.5,496.0,0
1094,2026-09-09,13.6,8.33,76.7,45.1,675.0,0
1027,2026-09-02,12.4,6.76,43.3,49.6,829.0,1
1036,2026-09-13,11.5,8.39,81.9,40.9,623.0,0
1029,2026-09-13,1.3,8.01,88.2,62.2,608.0,0
1038,2026-09-12,0.6,6.02,68.2,72.2,461.0,0
1057,2026-09-12,3.6,7.72,83.8,58.9,825.0,0
1097,2026-09-11,10.1,7.01,20.1,85.8,625.0,2
1027,2026-09-04,6.5,8.89,16.0,86.6,555.0,2
1055,2026-08-31,6.3,8.0,46.4,64.6,530.0,0
1033,2026-09-12,13.3,7.8,73.0,70.5,805.0,0
1068,2026-09-10,13.5,6.01,100.0,46.5,548.0,0
1086,2026-09-11,13.7,8.2,47.5,54.6,806.0,0
1066,2026-09-12,5.1,5.68,52.9,79.1,506.0,0
1010,2026-09-13,10.5,7.69,71.8,51.3,744.0,0
1005,2026-09-12,4.4,7.7,60.2,82.3,641.0,1
1074,2026-09-13,3.3,6.93,59.0,76.7,410.0,0
1097,2026-09-12,3.2,7.04,61.6,71.3,583.0,0
1038,2026-09-13,5.5,7.23,96.3,42.4,162.0,2
1013,2026-09-10,6.7,7.27,92.3,55.3,451.0,0
1031,2026-08-30,12.5,6.2,70.5,69.7,284.0,1
1047,2026-09-11,2.2,7.96,100.0,45.2,1000.0,0
1088,2026-09-04,11.2,7.45,80.2,57.1,287.0,1
1052,2026-09-10,8.2,8.06,93.1,71.3,1117.0,0
1056,2026-09-13,4.7,6.22,52.8,51.5,703.0,0
1015,2026-09-13,7.6,8.39,56.9,47.3,496.0,0
1029,2026-09-09,4.8,7.9,56.7,33.0,761.0,0
1008,2026-09-12,9.1,6.13,68.3,54.2,471.0,0
1005,2026-09-09,6.8,5.71,71.2,71.6,318.0,1
1029,2026-09-11,2.9,6.02,76.5,46.9,616.0,0
1047,2026-09-13,2.2,8.62,100.0,60.3,740.0,0
1068,2026-09-11,8.4,7.4,84.4,56.6,856.0,0
1076,2026-09-06,13.6,7.98,59.7,50.0,700.0,0
1045,2026-09-05,5.5,6.11,69.9,72.6,494.0,0
1002,2026-09-11,11.1,7.36,100.0,84.6,877.0,1
1027,2026-09-06,10.1,5.59,85.6,75.1,833.0,0
1095,2026-09-08,14.0,,99.8,49.6,654.0,0
1036,2026-09-09,12.4,7.15,60.3,89.9,842.0,1
1036,2026-09-11,8.7,6.18,55.8,75.0,1037.0,0
1026,2026-09-11,10.0,8.65,56.1,53.1,491.0,0
1043,2026-08-25,13.5,6.26,62.0,48.4,420.0,0
1027,2026-09-07,6.3,7.38,48.7,76.8,485.0,0
1069,2026-09-05,5.2,6.24,75.9,62.6,330.0,1
1020,2026-08-27,0.7,7.82,76.2,47.2,718.0,0
1011,2026-09-03,12.5,5.62,96.8,57.8,278.0,1
1074,2026-09-12,12.1,5.79,34.8,53.9,853.0,1
1038,2026-09-09,2.0,8.17,51.1,47.6,466.0,0
1006,2026-09-12,8.9,6.22,86.1,75.2,872.0,0
1072,2026-09-10,7.2,8.69,73.7,71.7,100.0,2
1023,2026-09-13,2.2,7.45,70.9,72.6,523.0,0
1047,2026-09-13,14.7,6.24,95.3,72.4,341.0,1
1090,2026-09-12,3.6,6.38,49.8,46.3,871.0,0
1046,2026-09-04,1.5,7.06,55.4,50.9,936.0,0
1012,2026-09-09,9.1,8.21,53.1,81.9,131.0,2
1090,2026-09-12,11.2,8.51,29.7,61.6,773.0,1
1013,2026-09-12,1.0,7.3,72.7,37.9,814.0,0
1062,2026-09-12,10.1,6.99,59.5,63.3,665.0,0
1082,2026-08-23,8.2,6.22,55.3,69.8,718.0,0
1089,2026-09-12,2.0,7.69,51.7,67.9,703.0,0
1097,2026-09-13,3.0,7.8,69.6,45.9,774.0,0
1060,2026-09-13,8.7,5.9,54.0,88.3,382.0,1
1043,2026-08-27,4.8,6.03,74.4,37.5,840.0,0
1076,2026-09-08,14.1,5.66,79.2,61.7,642.0,0
1068,2026-09-12,12.4,6.76,64.1,86.0,630.0,1
1005,2026-09-11,14.8,7.59,62.8,68.9,713.0,0
1037,2026-09-11,4.3,6.27,73.7,72.5,346.0,1
1072,2026-09-12,14.6,5.63,69.4,44.2,289.0,1
1092,2026-09-11,6.8,6.77,96.6,65.2,576.0,0
1031,2026-09-01,5.5,9.13,76.4,59.5,909.0,0
1009,2026-09-12,1.2,7.03,91.9,43.0,363.0,1
1051,2026-09-09,1.3,6.25,82.2,73.0,635.0,0
1029,2026-09-13,10.5,5.88,43.6,47.7,457.0,1
1078,2026-09-08,7.1,7.49,58.8,49.5,430.0,0
1040,2026-08-26,3.8,7.23,69.0,66.5,700.0,0
1041,2026-09-10,9.4,6.33,87.4,57.9,752.0,0
1086,2026-09-12,4.2,5.65,100.0,62.5,442.0,0
1011,2026-09-05,8.9,5.74,60.3,56.9,877.0,0
1023,2026-09-10,5.7,5.78,71.1,81.2,685.0,1
1001,2026-09-12,12.4,7.85,86.0,46.1,552.0,0
1046,2026-09-06,12.4,9.05,68.8,53.0,670.0,0
1021,2026-09-10,7.4,7.08,100.0,67.2,1007.0,0
1090,2026-09-13,5.6,7.73,43.0,45.2,751.0,1
1036,2026-09-12,5.8,6.72,83.6,44.5,460.0,0
1054,2026-09-11,12.2,7.47,83.4,62.1,596.0,0
1087,2026-09-12,5.3,8.05,93.0,73.0,626.0,0
1057,2026-09-12,3.5,6.04,71.2,75.0,733.0,0
1001,2026-09-13,1.7,6.96,87.8,61.4,648.0,0
1063,2026-09-11,7.3,8.06,65.0,49.9,979.0,0
1054,2026-09-13,7.5,5.7,54.0,64.1,555.0,0
1055,2026-09-02,12.7,6.67,51.1,68.5,254.0,1
1040,2026-08-27,3.7,6.59,41.2,63.9,643.0,1
1015,2026-09-10,6.0,7.81,61.2,78.5,512.0,0
1021,2026-09-12,12.2,6.84,76.2,44.8,299.0,1
1047,2026-09-10,12.4,7.4,65.8,49.5,459.0,0
1073,2026-09-07,6.1,7.23,74.0,76.4,528.0,0
1053,2026-09-11,7.2,7.27,94.7,37.9,828.0,0
1009,2026-09-13,4.9,7.23,59.7,51.9,303.0,1
1074,2026-09-13,14.0,8.32,100.0,49.0,670.0,0
1052,2026-09-12,2.2,6.96,85.1,36.5,1044.0,0
1057,2026-09-13,14.0,7.15,66.1,57.2,565.0,0
1026,2026-09-12,10.4,7.92,65.6,71.2,559.0,0
1041,2026-09-11,8.2,6.85,49.8,62.3,744.0,0
1035,2026-09-06,1.0,5.95,69.5,72.0,704.0,0
1063,2026-09-12,7.4,5.62,26.8,77.9,884.0,1
1025,2026-09-11,6.4,5.61,95.1,54.2,567.0,0
1090,2026-09-11,2.8,8.69,13.7,99.7,740.0,2
1075,2026-09-09,10.0,6.34,70.8,54.8,744.0,0
1038,2026-09-11,14.6,6.42,47.1,56.8,533.0,0
1002,2026-09-13,8.7,,56.0,49.4,577.0,0
1007,2026-09-11,10.9,6.15,58.6,68.2,598.0,0
1082,2026-08-25,1.5,6.43,100.0,55.6,352.0,1
1091,2026-08-31,6.6,5.92,47.9,58.8,522.0,0
1034,2026-09-05,2.2,8.74,88.3,56.9,899.0,0
1091,2026-09-01,9.4,8.56,93.2,56.6,808.0,0
1017,2026-09-13,14.1,7.68,23.2,62.4,484.0,2
1043,2026-08-29,10.1,6.74,57.7,53.2,597.0,0
1059,2026-09-11,1.6,7.63,99.7,54.0,794.0,0
1051,2026-09-11,5.6,5.93,43.7,76.1,689.0,1
1054,2026-09-11,8.5,5.5,94.0,55.6,760.0,0
1024,2026-09-11,6.3,5.49,69.6,65.8,707.0,0
1025,2026-09-13,12.6,6.84,68.8,46.7,643.0,0
1071,2026-08-30,12.3,6.37,71.4,53.3,567.0,0
1052,2026-09-13,9.4,6.68,76.9,41.5,361.0,1
1070,2026-09-02,5.9,5.42,50.9,87.8,738.0,1
1088,2026-09-05,4.2,6.93,64.8,80.6,556.0,1
1033,2026-09-13,2.0,7.34,77.4,68.9,270.0,1
1049,2026-09-01,5.6,7.38,73.5,92.3,491.0,2
1029,2026-09-10,6.5,7.18,77.0,71.6,770.0,0
1063,2026-09-13,10.3,6.13,55.6,57.4,217.0,2
1022,2026-09-13,10.0,7.66,82.6,65.6,394.0,1
1026,2026-09-13,1.5,6.59,72.5,80.4,627.0,1
1028,2026-09-12,6.2,6.42,38.4,46.8,881.0,1
1085,2026-09-01,3.1,5.9,59.4,42.4,800.0,0
1049,2026-09-02,2.8,8.02,52.1,66.1,900.0,0
1071,2026-09-01,12.5,8.67,51.8,51.2,642.0,0
1081,2026-08-27,1.1,6.81,60.5,26.1,558.0,0
1084,2026-09-06,6.6,6.35,82.3,41.4,769.0,0
1049,2026-09-03,2.9,8.35,57.5,55.3,420.0,0
1020,2026-08-28,13.3,7.33,74.5,60.7,405.0,0
1086,2026-09-13,8.6,7.03,71.2,61.2,369.0,1
1092,2026-09-12,3.9,6.43,54.4,90.1,818.0,2
1063,2026-09-09,7.8,5.85,63.1,56.9,433.0,0
1061,2026-09-01,11.1,7.32,87.3,64.2,800.0,0
1049,2026-09-05,14.4,6.65,73.0,35.6,630.0,0
1071,2026-09-03,3.7,9.25,81.0,59.5,820.0,0
1001,2026-09-11,13.3,6.48,95.4,65.0,379.0,1
1096,2026-09-13,14.0,7.36,78.7,39.4,475.0,0
